"hash","LR","pred_multi100"
"32f670ab661c11bd4d1043130a007cf2",6,0.379815
"32f670ab661c11bd4d1043130a007cf2",6.5,0.361238
"32f670ab661c11bd4d1043130a007cf2",7,0.338962
"32f670ab661c11bd4d1043130a007cf2",7.5,0.313426
"32f670ab661c11bd4d1043130a007cf2",8,0.285219
"32f670ab661c11bd4d1043130a007cf2",8.5,0.255081
"32f670ab661c11bd4d1043130a007cf2",9,0.223889
"32f670ab661c11bd4d1043130a007cf2",9.5,0.192608
"32f670ab661c11bd4d1043130a007cf2",10,0.162221
"60c901acfd112190b7be28a148cac4d9",0,0.21065
"60c901acfd112190b7be28a148cac4d9",0.5,0.244994
"60c901acfd112190b7be28a148cac4d9",1,0.278061
"60c901acfd112190b7be28a148cac4d9",1.5,0.308579
"60c901acfd112190b7be28a148cac4d9",2,0.335493
"60c901acfd112190b7be28a148cac4d9",2.5,0.357997
"60c901acfd112190b7be28a148cac4d9",3,0.375518
"60c901acfd112190b7be28a148cac4d9",3.5,0.387682
"60c901acfd112190b7be28a148cac4d9",4,0.394269
"60c901acfd112190b7be28a148cac4d9",4.5,0.395172
"60c901acfd112190b7be28a148cac4d9",5,0.390377
"60c901acfd112190b7be28a148cac4d9",5.5,0.37996
"60c901acfd112190b7be28a148cac4d9",6,0.364102
"60c901acfd112190b7be28a148cac4d9",6.5,0.343124
"60c901acfd112190b7be28a148cac4d9",7,0.31753
"60c901acfd112190b7be28a148cac4d9",7.5,0.288051
"60c901acfd112190b7be28a148cac4d9",8,0.255662
"60c901acfd112190b7be28a148cac4d9",8.5,0.221575
"60c901acfd112190b7be28a148cac4d9",9,0.187159
"60c901acfd112190b7be28a148cac4d9",9.5,0.153825
"60c901acfd112190b7be28a148cac4d9",10,0.122863
"05bf5ecf435d597a0513007d399884c8",0,0.256797
"05bf5ecf435d597a0513007d399884c8",0.5,0.274712
"05bf5ecf435d597a0513007d399884c8",1,0.291164
"05bf5ecf435d597a0513007d399884c8",1.5,0.3059
"05bf5ecf435d597a0513007d399884c8",2,0.318713
"05bf5ecf435d597a0513007d399884c8",2.5,0.329438
"05bf5ecf435d597a0513007d399884c8",3,0.337947
"05bf5ecf435d597a0513007d399884c8",3.5,0.344144
"05bf5ecf435d597a0513007d399884c8",4,0.347965
"05bf5ecf435d597a0513007d399884c8",4.5,0.349374
"05bf5ecf435d597a0513007d399884c8",5,0.348355
"05bf5ecf435d597a0513007d399884c8",5.5,0.344919
"05bf5ecf435d597a0513007d399884c8",6,0.3391
"05bf5ecf435d597a0513007d399884c8",6.5,0.330958
"05bf5ecf435d597a0513007d399884c8",7,0.320581
"05bf5ecf435d597a0513007d399884c8",7.5,0.308093
"05bf5ecf435d597a0513007d399884c8",8,0.293653
"05bf5ecf435d597a0513007d399884c8",8.5,0.277462
"05bf5ecf435d597a0513007d399884c8",9,0.259762
"05bf5ecf435d597a0513007d399884c8",9.5,0.240842
"05bf5ecf435d597a0513007d399884c8",10,0.221024
"7e00657eaa0406e3168501b03504c91a",0,0.189671
"7e00657eaa0406e3168501b03504c91a",0.5,0.219417
"7e00657eaa0406e3168501b03504c91a",1,0.248821
"7e00657eaa0406e3168501b03504c91a",1.5,0.27696
"7e00657eaa0406e3168501b03504c91a",2,0.303
"7e00657eaa0406e3168501b03504c91a",2.5,0.326243
"7e00657eaa0406e3168501b03504c91a",3,0.346134
"7e00657eaa0406e3168501b03504c91a",3.5,0.362259
"7e00657eaa0406e3168501b03504c91a",4,0.374327
"7e00657eaa0406e3168501b03504c91a",4.5,0.38215
"7e00657eaa0406e3168501b03504c91a",5,0.385616
"7e00657eaa0406e3168501b03504c91a",5.5,0.384681
"7e00657eaa0406e3168501b03504c91a",6,0.379357
"7e00657eaa0406e3168501b03504c91a",6.5,0.369715
"7e00657eaa0406e3168501b03504c91a",7,0.355896
"7e00657eaa0406e3168501b03504c91a",7.5,0.338131
"7e00657eaa0406e3168501b03504c91a",8,0.316759
"7e00657eaa0406e3168501b03504c91a",8.5,0.292252
"7e00657eaa0406e3168501b03504c91a",9,0.265228
"7e00657eaa0406e3168501b03504c91a",9.5,0.236444
"7e00657eaa0406e3168501b03504c91a",10,0.206778
"79660f4a8fc84d8a775da5ec1f493398",0,0.258844
"79660f4a8fc84d8a775da5ec1f493398",0.5,0.285169
"79660f4a8fc84d8a775da5ec1f493398",1,0.309126
"79660f4a8fc84d8a775da5ec1f493398",1.5,0.330115
"79660f4a8fc84d8a775da5ec1f493398",2,0.347669
"79660f4a8fc84d8a775da5ec1f493398",2.5,0.361448
"79660f4a8fc84d8a775da5ec1f493398",3,0.371216
"79660f4a8fc84d8a775da5ec1f493398",3.5,0.376824
"79660f4a8fc84d8a775da5ec1f493398",4,0.378196
"79660f4a8fc84d8a775da5ec1f493398",4.5,0.375312
"79660f4a8fc84d8a775da5ec1f493398",5,0.368211
"79660f4a8fc84d8a775da5ec1f493398",5.5,0.356996
"79660f4a8fc84d8a775da5ec1f493398",6,0.341842
"79660f4a8fc84d8a775da5ec1f493398",6.5,0.32302
"79660f4a8fc84d8a775da5ec1f493398",7,0.300915
"79660f4a8fc84d8a775da5ec1f493398",7.5,0.27604
"79660f4a8fc84d8a775da5ec1f493398",8,0.249043
"79660f4a8fc84d8a775da5ec1f493398",8.5,0.220697
"79660f4a8fc84d8a775da5ec1f493398",9,0.191866
"79660f4a8fc84d8a775da5ec1f493398",9.5,0.163451
"79660f4a8fc84d8a775da5ec1f493398",10,0.136317
"73d1d0b25878ea0c119f2af85c7c24bd",0,0.39701
"73d1d0b25878ea0c119f2af85c7c24bd",0.5,0.393617
"73d1d0b25878ea0c119f2af85c7c24bd",1,0.391177
"73d1d0b25878ea0c119f2af85c7c24bd",1.5,0.389684
"73d1d0b25878ea0c119f2af85c7c24bd",2,0.389134
"73d1d0b25878ea0c119f2af85c7c24bd",2.5,0.389526
"73d1d0b25878ea0c119f2af85c7c24bd",3,0.39086
"73d1d0b25878ea0c119f2af85c7c24bd",3.5,0.393141
"73d1d0b25878ea0c119f2af85c7c24bd",4,0.396373
"73d1d0b25878ea0c119f2af85c7c24bd",4.5,0.400565
"73d1d0b25878ea0c119f2af85c7c24bd",5,0.405726
"73d1d0b25878ea0c119f2af85c7c24bd",5.5,0.411867
"73d1d0b25878ea0c119f2af85c7c24bd",6,0.418998
"73d1d0b25878ea0c119f2af85c7c24bd",6.5,0.427133
"73d1d0b25878ea0c119f2af85c7c24bd",7,0.43628
"73d1d0b25878ea0c119f2af85c7c24bd",7.5,0.446449
"73d1d0b25878ea0c119f2af85c7c24bd",8,0.457645
"73d1d0b25878ea0c119f2af85c7c24bd",8.5,0.46987
"73d1d0b25878ea0c119f2af85c7c24bd",9,0.48312
"73d1d0b25878ea0c119f2af85c7c24bd",9.5,0.497383
"73d1d0b25878ea0c119f2af85c7c24bd",10,0.512639
"d90d7801346af8b57484c159b3b14ada",0,0.3419
"d90d7801346af8b57484c159b3b14ada",0.5,0.343913
"d90d7801346af8b57484c159b3b14ada",1,0.345771
"d90d7801346af8b57484c159b3b14ada",1.5,0.347474
"d90d7801346af8b57484c159b3b14ada",2,0.34902
"d90d7801346af8b57484c159b3b14ada",2.5,0.350408
"d90d7801346af8b57484c159b3b14ada",3,0.351638
"d90d7801346af8b57484c159b3b14ada",3.5,0.352708
"d90d7801346af8b57484c159b3b14ada",4,0.353618
"d90d7801346af8b57484c159b3b14ada",4.5,0.354367
"d90d7801346af8b57484c159b3b14ada",5,0.354955
"d90d7801346af8b57484c159b3b14ada",5.5,0.355382
"d90d7801346af8b57484c159b3b14ada",6,0.355647
"d90d7801346af8b57484c159b3b14ada",6.5,0.35575
"d90d7801346af8b57484c159b3b14ada",7,0.355691
"d90d7801346af8b57484c159b3b14ada",7.5,0.355469
"d90d7801346af8b57484c159b3b14ada",8,0.355086
"d90d7801346af8b57484c159b3b14ada",8.5,0.354542
"d90d7801346af8b57484c159b3b14ada",9,0.353836
"d90d7801346af8b57484c159b3b14ada",9.5,0.352969
"d90d7801346af8b57484c159b3b14ada",10,0.351942
"a73542825807077c91963ae33d44790b",0,0.255125
"a73542825807077c91963ae33d44790b",0.5,0.268239
"a73542825807077c91963ae33d44790b",1,0.280986
"a73542825807077c91963ae33d44790b",1.5,0.293288
"a73542825807077c91963ae33d44790b",2,0.305076
"a73542825807077c91963ae33d44790b",2.5,0.316285
"a73542825807077c91963ae33d44790b",3,0.326857
"a73542825807077c91963ae33d44790b",3.5,0.336741
"a73542825807077c91963ae33d44790b",4,0.345892
"a73542825807077c91963ae33d44790b",4.5,0.354271
"a73542825807077c91963ae33d44790b",5,0.361845
"a73542825807077c91963ae33d44790b",5.5,0.368586
"a73542825807077c91963ae33d44790b",6,0.374471
"a73542825807077c91963ae33d44790b",6.5,0.37948
"a73542825807077c91963ae33d44790b",7,0.383599
"a73542825807077c91963ae33d44790b",7.5,0.386816
"a73542825807077c91963ae33d44790b",8,0.389122
"a73542825807077c91963ae33d44790b",8.5,0.390511
"a73542825807077c91963ae33d44790b",9,0.390978
"a73542825807077c91963ae33d44790b",9.5,0.390525
"a73542825807077c91963ae33d44790b",10,0.38915
"f8a46f9a5288a500cd945b877e0f711f",0,0.314007
"f8a46f9a5288a500cd945b877e0f711f",0.5,0.31521
"f8a46f9a5288a500cd945b877e0f711f",1,0.316472
"f8a46f9a5288a500cd945b877e0f711f",1.5,0.317793
"f8a46f9a5288a500cd945b877e0f711f",2,0.319174
"f8a46f9a5288a500cd945b877e0f711f",2.5,0.320614
"f8a46f9a5288a500cd945b877e0f711f",3,0.322116
"f8a46f9a5288a500cd945b877e0f711f",3.5,0.323677
"f8a46f9a5288a500cd945b877e0f711f",4,0.3253
"f8a46f9a5288a500cd945b877e0f711f",4.5,0.326985
"f8a46f9a5288a500cd945b877e0f711f",5,0.328732
"f8a46f9a5288a500cd945b877e0f711f",5.5,0.330541
"f8a46f9a5288a500cd945b877e0f711f",6,0.332412
"f8a46f9a5288a500cd945b877e0f711f",6.5,0.334348
"f8a46f9a5288a500cd945b877e0f711f",7,0.336347
"f8a46f9a5288a500cd945b877e0f711f",7.5,0.33841
"f8a46f9a5288a500cd945b877e0f711f",8,0.340538
"f8a46f9a5288a500cd945b877e0f711f",8.5,0.342731
"f8a46f9a5288a500cd945b877e0f711f",9,0.344989
"f8a46f9a5288a500cd945b877e0f711f",9.5,0.347314
"f8a46f9a5288a500cd945b877e0f711f",10,0.349705
"aaccf5c4ba90bda685fa3de92cdad93f",0,0.423
"aaccf5c4ba90bda685fa3de92cdad93f",0.5,0.390988
"aaccf5c4ba90bda685fa3de92cdad93f",1,0.364242
"aaccf5c4ba90bda685fa3de92cdad93f",1.5,0.342548
"aaccf5c4ba90bda685fa3de92cdad93f",2,0.325628
"aaccf5c4ba90bda685fa3de92cdad93f",2.5,0.313207
"aaccf5c4ba90bda685fa3de92cdad93f",3,0.305047
"aaccf5c4ba90bda685fa3de92cdad93f",3.5,0.30098
"aaccf5c4ba90bda685fa3de92cdad93f",4,0.300917
"aaccf5c4ba90bda685fa3de92cdad93f",4.5,0.304856
"aaccf5c4ba90bda685fa3de92cdad93f",5,0.312885
"aaccf5c4ba90bda685fa3de92cdad93f",5.5,0.325169
"aaccf5c4ba90bda685fa3de92cdad93f",6,0.341942
"aaccf5c4ba90bda685fa3de92cdad93f",6.5,0.363481
"aaccf5c4ba90bda685fa3de92cdad93f",7,0.390063
"aaccf5c4ba90bda685fa3de92cdad93f",7.5,0.421908
"aaccf5c4ba90bda685fa3de92cdad93f",8,0.459093
"aaccf5c4ba90bda685fa3de92cdad93f",8.5,0.501457
"aaccf5c4ba90bda685fa3de92cdad93f",9,0.54849
"aaccf5c4ba90bda685fa3de92cdad93f",9.5,0.599244
"aaccf5c4ba90bda685fa3de92cdad93f",10,0.652304
"4f7aa159b250025c6921e76e9130222a",0,0.404118
"4f7aa159b250025c6921e76e9130222a",0.5,0.391943
"4f7aa159b250025c6921e76e9130222a",1,0.381916
"4f7aa159b250025c6921e76e9130222a",1.5,0.373986
"4f7aa159b250025c6921e76e9130222a",2,0.368108
"4f7aa159b250025c6921e76e9130222a",2.5,0.364246
"4f7aa159b250025c6921e76e9130222a",3,0.362373
"4f7aa159b250025c6921e76e9130222a",3.5,0.362478
"4f7aa159b250025c6921e76e9130222a",4,0.36456
"4f7aa159b250025c6921e76e9130222a",4.5,0.368635
"4f7aa159b250025c6921e76e9130222a",5,0.374728
"4f7aa159b250025c6921e76e9130222a",5.5,0.382878
"4f7aa159b250025c6921e76e9130222a",6,0.393131
"4f7aa159b250025c6921e76e9130222a",6.5,0.405536
"4f7aa159b250025c6921e76e9130222a",7,0.420142
"4f7aa159b250025c6921e76e9130222a",7.5,0.436987
"4f7aa159b250025c6921e76e9130222a",8,0.456097
"4f7aa159b250025c6921e76e9130222a",8.5,0.477466
"4f7aa159b250025c6921e76e9130222a",9,0.501053
"4f7aa159b250025c6921e76e9130222a",9.5,0.526766
"4f7aa159b250025c6921e76e9130222a",10,0.554451
"81c4c885be80ee63d7c8d0121915b815",0,0.168327
"81c4c885be80ee63d7c8d0121915b815",0.5,0.153393
"81c4c885be80ee63d7c8d0121915b815",1,0.14141
"81c4c885be80ee63d7c8d0121915b815",1.5,0.131973
"81c4c885be80ee63d7c8d0121915b815",2,0.124755
"81c4c885be80ee63d7c8d0121915b815",2.5,0.119504
"81c4c885be80ee63d7c8d0121915b815",3,0.116033
"81c4c885be80ee63d7c8d0121915b815",3.5,0.11422
"81c4c885be80ee63d7c8d0121915b815",4,0.114001
"81c4c885be80ee63d7c8d0121915b815",4.5,0.115368
"81c4c885be80ee63d7c8d0121915b815",5,0.118368
"81c4c885be80ee63d7c8d0121915b815",5.5,0.12311
"81c4c885be80ee63d7c8d0121915b815",6,0.129759
"81c4c885be80ee63d7c8d0121915b815",6.5,0.138551
"81c4c885be80ee63d7c8d0121915b815",7,0.14979
"81c4c885be80ee63d7c8d0121915b815",7.5,0.163859
"81c4c885be80ee63d7c8d0121915b815",8,0.18122
"81c4c885be80ee63d7c8d0121915b815",8.5,0.202408
"81c4c885be80ee63d7c8d0121915b815",9,0.228017
"81c4c885be80ee63d7c8d0121915b815",9.5,0.258664
"81c4c885be80ee63d7c8d0121915b815",10,0.294928
"d1e69e3fef48f82473be61d0e6fd6920",0,0.299818
"d1e69e3fef48f82473be61d0e6fd6920",0.5,0.269371
"d1e69e3fef48f82473be61d0e6fd6920",1,0.242218
"d1e69e3fef48f82473be61d0e6fd6920",1.5,0.218177
"d1e69e3fef48f82473be61d0e6fd6920",2,0.197021
"d1e69e3fef48f82473be61d0e6fd6920",2.5,0.178506
"d1e69e3fef48f82473be61d0e6fd6920",3,0.162377
"d1e69e3fef48f82473be61d0e6fd6920",3.5,0.148389
"d1e69e3fef48f82473be61d0e6fd6920",4,0.136306
"d1e69e3fef48f82473be61d0e6fd6920",4.5,0.125915
"d1e69e3fef48f82473be61d0e6fd6920",5,0.117022
"d1e69e3fef48f82473be61d0e6fd6920",5.5,0.109457
"d1e69e3fef48f82473be61d0e6fd6920",6,0.10307
"d1e69e3fef48f82473be61d0e6fd6920",6.5,0.097735
"d1e69e3fef48f82473be61d0e6fd6920",7,0.093345
"d1e69e3fef48f82473be61d0e6fd6920",7.5,0.089811
"d1e69e3fef48f82473be61d0e6fd6920",8,0.087061
"d1e69e3fef48f82473be61d0e6fd6920",8.5,0.085041
"d1e69e3fef48f82473be61d0e6fd6920",9,0.08371
"d1e69e3fef48f82473be61d0e6fd6920",9.5,0.08304
"d1e69e3fef48f82473be61d0e6fd6920",10,0.083018
"f00d913ee9e8c83b0d84efac3ee32dcd",0,0.389209
"f00d913ee9e8c83b0d84efac3ee32dcd",0.5,0.351125
"f00d913ee9e8c83b0d84efac3ee32dcd",1,0.315632
"f00d913ee9e8c83b0d84efac3ee32dcd",1.5,0.282855
"f00d913ee9e8c83b0d84efac3ee32dcd",2,0.252845
"f00d913ee9e8c83b0d84efac3ee32dcd",2.5,0.225584
"f00d913ee9e8c83b0d84efac3ee32dcd",3,0.200996
"f00d913ee9e8c83b0d84efac3ee32dcd",3.5,0.178961
"f00d913ee9e8c83b0d84efac3ee32dcd",4,0.159326
"f00d913ee9e8c83b0d84efac3ee32dcd",4.5,0.141912
"f00d913ee9e8c83b0d84efac3ee32dcd",5,0.126533
"f00d913ee9e8c83b0d84efac3ee32dcd",5.5,0.112996
"f00d913ee9e8c83b0d84efac3ee32dcd",6,0.101113
"f00d913ee9e8c83b0d84efac3ee32dcd",6.5,0.090706
"f00d913ee9e8c83b0d84efac3ee32dcd",7,0.081606
"f00d913ee9e8c83b0d84efac3ee32dcd",7.5,0.073659
"f00d913ee9e8c83b0d84efac3ee32dcd",8,0.066726
"f00d913ee9e8c83b0d84efac3ee32dcd",8.5,0.06068
"f00d913ee9e8c83b0d84efac3ee32dcd",9,0.055411
"f00d913ee9e8c83b0d84efac3ee32dcd",9.5,0.050821
"f00d913ee9e8c83b0d84efac3ee32dcd",10,0.046826
"e1ae010e46b575f4b788c89aae6caecb",0,0.50438
"e1ae010e46b575f4b788c89aae6caecb",0.5,0.57905
"e1ae010e46b575f4b788c89aae6caecb",1,0.64153
"e1ae010e46b575f4b788c89aae6caecb",1.5,0.691405
"e1ae010e46b575f4b788c89aae6caecb",2,0.729565
"e1ae010e46b575f4b788c89aae6caecb",2.5,0.757422
"e1ae010e46b575f4b788c89aae6caecb",3,0.776389
"e1ae010e46b575f4b788c89aae6caecb",3.5,0.787594
"e1ae010e46b575f4b788c89aae6caecb",4,0.791763
"e1ae010e46b575f4b788c89aae6caecb",4.5,0.789175
"e1ae010e46b575f4b788c89aae6caecb",5,0.779656
"e1ae010e46b575f4b788c89aae6caecb",5.5,0.762583
"e1ae010e46b575f4b788c89aae6caecb",6,0.736914
"e1ae010e46b575f4b788c89aae6caecb",6.5,0.701285
"e1ae010e46b575f4b788c89aae6caecb",7,0.654246
"e1ae010e46b575f4b788c89aae6caecb",7.5,0.594725
"e1ae010e46b575f4b788c89aae6caecb",8,0.522754
"e1ae010e46b575f4b788c89aae6caecb",8.5,0.440337
"e1ae010e46b575f4b788c89aae6caecb",9,0.352038
"e1ae010e46b575f4b788c89aae6caecb",9.5,0.264683
"e1ae010e46b575f4b788c89aae6caecb",10,0.18582
"2a104a9587ad9ac5bd7ed4233490f238",0,0.035608
"2a104a9587ad9ac5bd7ed4233490f238",0.5,0.071206
"2a104a9587ad9ac5bd7ed4233490f238",1,0.127184
"2a104a9587ad9ac5bd7ed4233490f238",1.5,0.202371
"2a104a9587ad9ac5bd7ed4233490f238",2,0.289001
"2a104a9587ad9ac5bd7ed4233490f238",2.5,0.376087
"2a104a9587ad9ac5bd7ed4233490f238",3,0.454075
"2a104a9587ad9ac5bd7ed4233490f238",3.5,0.517231
"2a104a9587ad9ac5bd7ed4233490f238",4,0.563402
"2a104a9587ad9ac5bd7ed4233490f238",4.5,0.592545
"2a104a9587ad9ac5bd7ed4233490f238",5,0.605315
"2a104a9587ad9ac5bd7ed4233490f238",5.5,0.602163
"2a104a9587ad9ac5bd7ed4233490f238",6,0.582969
"2a104a9587ad9ac5bd7ed4233490f238",6.5,0.547129
"2a104a9587ad9ac5bd7ed4233490f238",7,0.494126
"2a104a9587ad9ac5bd7ed4233490f238",7.5,0.424648
"2a104a9587ad9ac5bd7ed4233490f238",8,0.34213
"2a104a9587ad9ac5bd7ed4233490f238",8.5,0.253914
"2a104a9587ad9ac5bd7ed4233490f238",9,0.170582
"2a104a9587ad9ac5bd7ed4233490f238",9.5,0.102428
"2a104a9587ad9ac5bd7ed4233490f238",10,0.054785
"cb94f09500131226930954d0d220d195",0,0.804312
"cb94f09500131226930954d0d220d195",0.5,0.785249
"cb94f09500131226930954d0d220d195",1,0.767834
"cb94f09500131226930954d0d220d195",1.5,0.752528
"cb94f09500131226930954d0d220d195",2,0.739715
"cb94f09500131226930954d0d220d195",2.5,0.729698
"cb94f09500131226930954d0d220d195",3,0.7227
"cb94f09500131226930954d0d220d195",3.5,0.71887
"cb94f09500131226930954d0d220d195",4,0.718286
"cb94f09500131226930954d0d220d195",4.5,0.720959
"cb94f09500131226930954d0d220d195",5,0.726837
"cb94f09500131226930954d0d220d195",5.5,0.735795
"cb94f09500131226930954d0d220d195",6,0.747637
"cb94f09500131226930954d0d220d195",6.5,0.76209
"cb94f09500131226930954d0d220d195",7,0.7788
"cb94f09500131226930954d0d220d195",7.5,0.79733
"cb94f09500131226930954d0d220d195",8,0.817175
"cb94f09500131226930954d0d220d195",8.5,0.837769
"cb94f09500131226930954d0d220d195",9,0.858521
"cb94f09500131226930954d0d220d195",9.5,0.878841
"cb94f09500131226930954d0d220d195",10,0.898184
"066b89e7d3f855ff1818b33aa6aa1693",0,0.734013
"066b89e7d3f855ff1818b33aa6aa1693",0.5,0.713013
"066b89e7d3f855ff1818b33aa6aa1693",1,0.694342
"066b89e7d3f855ff1818b33aa6aa1693",1.5,0.678382
"066b89e7d3f855ff1818b33aa6aa1693",2,0.665427
"066b89e7d3f855ff1818b33aa6aa1693",2.5,0.655693
"066b89e7d3f855ff1818b33aa6aa1693",3,0.649327
"066b89e7d3f855ff1818b33aa6aa1693",3.5,0.646418
"066b89e7d3f855ff1818b33aa6aa1693",4,0.647005
"066b89e7d3f855ff1818b33aa6aa1693",4.5,0.651081
"066b89e7d3f855ff1818b33aa6aa1693",5,0.658591
"066b89e7d3f855ff1818b33aa6aa1693",5.5,0.669425
"066b89e7d3f855ff1818b33aa6aa1693",6,0.683416
"066b89e7d3f855ff1818b33aa6aa1693",6.5,0.700322
"066b89e7d3f855ff1818b33aa6aa1693",7,0.719822
"066b89e7d3f855ff1818b33aa6aa1693",7.5,0.741504
"066b89e7d3f855ff1818b33aa6aa1693",8,0.764867
"066b89e7d3f855ff1818b33aa6aa1693",8.5,0.78933
"066b89e7d3f855ff1818b33aa6aa1693",9,0.814256
"066b89e7d3f855ff1818b33aa6aa1693",9.5,0.838981
"066b89e7d3f855ff1818b33aa6aa1693",10,0.862859
"8efb64ad363d41fa9968fb1f2322bf3f",0,0.811069
"8efb64ad363d41fa9968fb1f2322bf3f",0.5,0.770585
"8efb64ad363d41fa9968fb1f2322bf3f",1,0.730515
"8efb64ad363d41fa9968fb1f2322bf3f",1.5,0.692884
"8efb64ad363d41fa9968fb1f2322bf3f",2,0.659405
"8efb64ad363d41fa9968fb1f2322bf3f",2.5,0.631378
"8efb64ad363d41fa9968fb1f2322bf3f",3,0.609692
"8efb64ad363d41fa9968fb1f2322bf3f",3.5,0.594894
"8efb64ad363d41fa9968fb1f2322bf3f",4,0.587285
"8efb64ad363d41fa9968fb1f2322bf3f",4.5,0.586995
"8efb64ad363d41fa9968fb1f2322bf3f",5,0.594029
"8efb64ad363d41fa9968fb1f2322bf3f",5.5,0.608267
"8efb64ad363d41fa9968fb1f2322bf3f",6,0.629426
"8efb64ad363d41fa9968fb1f2322bf3f",6.5,0.656979
"8efb64ad363d41fa9968fb1f2322bf3f",7,0.690069
"8efb64ad363d41fa9968fb1f2322bf3f",7.5,0.72743
"8efb64ad363d41fa9968fb1f2322bf3f",8,0.767378
"8efb64ad363d41fa9968fb1f2322bf3f",8.5,0.807906
"8efb64ad363d41fa9968fb1f2322bf3f",9,0.846904
"8efb64ad363d41fa9968fb1f2322bf3f",9.5,0.882459
"8efb64ad363d41fa9968fb1f2322bf3f",10,0.913158
"f60b46d1e976e0fb1b76d6d7e0aa1e10",0,0.693302
"f60b46d1e976e0fb1b76d6d7e0aa1e10",0.5,0.671576
"f60b46d1e976e0fb1b76d6d7e0aa1e10",1,0.652962
"f60b46d1e976e0fb1b76d6d7e0aa1e10",1.5,0.637806
"f60b46d1e976e0fb1b76d6d7e0aa1e10",2,0.626352
"f60b46d1e976e0fb1b76d6d7e0aa1e10",2.5,0.618764
"f60b46d1e976e0fb1b76d6d7e0aa1e10",3,0.615138
"f60b46d1e976e0fb1b76d6d7e0aa1e10",3.5,0.615516
"f60b46d1e976e0fb1b76d6d7e0aa1e10",4,0.619895
"f60b46d1e976e0fb1b76d6d7e0aa1e10",4.5,0.628221
"f60b46d1e976e0fb1b76d6d7e0aa1e10",5,0.640388
"f60b46d1e976e0fb1b76d6d7e0aa1e10",5.5,0.656219
"f60b46d1e976e0fb1b76d6d7e0aa1e10",6,0.67545
"f60b46d1e976e0fb1b76d6d7e0aa1e10",6.5,0.697715
"f60b46d1e976e0fb1b76d6d7e0aa1e10",7,0.722528
"f60b46d1e976e0fb1b76d6d7e0aa1e10",7.5,0.749282
"f60b46d1e976e0fb1b76d6d7e0aa1e10",8,0.777258
"f60b46d1e976e0fb1b76d6d7e0aa1e10",8.5,0.805655
"f60b46d1e976e0fb1b76d6d7e0aa1e10",9,0.833639
"f60b46d1e976e0fb1b76d6d7e0aa1e10",9.5,0.86041
"f60b46d1e976e0fb1b76d6d7e0aa1e10",10,0.885263
"5a356f1aad8d8f9e040920f50613d5aa",0,0.031326
"5a356f1aad8d8f9e040920f50613d5aa",0.5,0.041973
"5a356f1aad8d8f9e040920f50613d5aa",1,0.054073
"5a356f1aad8d8f9e040920f50613d5aa",1.5,0.067028
"5a356f1aad8d8f9e040920f50613d5aa",2,0.080026
"5a356f1aad8d8f9e040920f50613d5aa",2.5,0.092134
"5a356f1aad8d8f9e040920f50613d5aa",3,0.10242
"5a356f1aad8d8f9e040920f50613d5aa",3.5,0.110055
"5a356f1aad8d8f9e040920f50613d5aa",4,0.114418
"5a356f1aad8d8f9e040920f50613d5aa",4.5,0.115149
"5a356f1aad8d8f9e040920f50613d5aa",5,0.112188
"5a356f1aad8d8f9e040920f50613d5aa",5.5,0.105779
"5a356f1aad8d8f9e040920f50613d5aa",6,0.096447
"5a356f1aad8d8f9e040920f50613d5aa",6.5,0.084947
"5a356f1aad8d8f9e040920f50613d5aa",7,0.072185
"5a356f1aad8d8f9e040920f50613d5aa",7.5,0.059108
"5a356f1aad8d8f9e040920f50613d5aa",8,0.046586
"5a356f1aad8d8f9e040920f50613d5aa",8.5,0.035312
"5a356f1aad8d8f9e040920f50613d5aa",9,0.02573
"5a356f1aad8d8f9e040920f50613d5aa",9.5,0.018018
"5a356f1aad8d8f9e040920f50613d5aa",10,0.012127
"c1cfc00fd93e08d820785c69d28773f4",0,0.863787
"c1cfc00fd93e08d820785c69d28773f4",0.5,0.854733
"c1cfc00fd93e08d820785c69d28773f4",1,0.847249
"c1cfc00fd93e08d820785c69d28773f4",1.5,0.841574
"c1cfc00fd93e08d820785c69d28773f4",2,0.83789
"c1cfc00fd93e08d820785c69d28773f4",2.5,0.836313
"c1cfc00fd93e08d820785c69d28773f4",3,0.836893
"c1cfc00fd93e08d820785c69d28773f4",3.5,0.839611
"c1cfc00fd93e08d820785c69d28773f4",4,0.844382
"c1cfc00fd93e08d820785c69d28773f4",4.5,0.851055
"c1cfc00fd93e08d820785c69d28773f4",5,0.859414
"c1cfc00fd93e08d820785c69d28773f4",5.5,0.869193
"c1cfc00fd93e08d820785c69d28773f4",6,0.880074
"c1cfc00fd93e08d820785c69d28773f4",6.5,0.891712
"c1cfc00fd93e08d820785c69d28773f4",7,0.903742
"c1cfc00fd93e08d820785c69d28773f4",7.5,0.915804
"c1cfc00fd93e08d820785c69d28773f4",8,0.927559
"c1cfc00fd93e08d820785c69d28773f4",8.5,0.938713
"c1cfc00fd93e08d820785c69d28773f4",9,0.949028
"c1cfc00fd93e08d820785c69d28773f4",9.5,0.95833
"c1cfc00fd93e08d820785c69d28773f4",10,0.96652
"31500e9defef5397bf96bb3f6c46fd98",0,0.841594
"31500e9defef5397bf96bb3f6c46fd98",0.5,0.833379
"31500e9defef5397bf96bb3f6c46fd98",1,0.82662
"31500e9defef5397bf96bb3f6c46fd98",1.5,0.821478
